Category,Rank,Username,Topmate URL,,Category Metric,User ID,Profile Pic URL,First Name,Short Bio,category_link,category_link,category_link
Most Courses Sold '25,10,mehar_verma,https://topmate.io/mehar_verma,"'mehar_verma',",110,246787,https://static.topmate.io/sq4bdU4EwM6JCKCciNgMD9.jpg,Mehar,"I help creators land UGC deals & work as social media strategists—without needing a big following.,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Book a call to start your journey, get clarity, and build a career brands want to work with!",https://awards.topmate.io/book-a-call-to-start-your-journey,https://awards.topmate.io/book-a-call-to-start-your-journey,https://awards.topmate.io/book-a-call-to-start-your-journey
Most Courses Sold '25,11,rahulbansaledits,https://topmate.io/rahulbansaledits,"'rahulbansaledits',",104,7143,https://static.topmate.io/eErJVeQqZ9iuhXGhpWHjdj.PNG,Rahul,VN Reels Template Expert (300K+ Instagram Followers),https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,12,javainterviewbuddy,https://topmate.io/javainterviewbuddy,"'javainterviewbuddy',",103,26330,https://static.topmate.io/oTPfzd4a6Pa32QkPNhCBqg.png,Ashish,"I’m a Senior Consultant with 11+ years in enterprise-grade systems, having worked at companies like, Accenture, L&T Infotech, ITC Infotech etc.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,13,tobias_zwingmann,https://topmate.io/tobias_zwingmann,"'tobias_zwingmann',",100,22983,https://static.topmate.io/dmDqgFc73tETtmhwSjtjAd.jpeg,Tobias,"AI Growth Advisor & Mentor, Author of AI-Powered Business Intelligence (O'REILLY)",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,14,cloud,https://topmate.io/cloud,"'cloud',",98,42261,https://static.topmate.io/abCiGGCLq8unAGDzQAmtWo.jpg,Sanjeev,"DevOps • Cloud • AI Architect helping you build job-ready skills to land high-paying DevOps, Cloud & AI roles with my proven plans, real-world projects, and interview guidance.https://www.youtube.com/@DevOps-Cloud-AI",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,15,vishwas_sunil_kshirsagar,https://topmate.io/vishwas_sunil_kshirsagar,"'vishwas_sunil_kshirsagar',",91,21068,https://topmate-staging.s3.ap-south-1.amazonaws.com/kxCPTQFuTCZCRfdDvtvJw7.jpg,Vishwas,Data Analytics & Science | I Help You Land Your Dream Data Job,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,16,dr_isha_singh,https://topmate.io/dr_isha_singh,"'dr_isha_singh',",82,237875,https://static.topmate.io/9oiUznJV13E5RiZuPysH6h.jpeg,Dr. Isha,"BDS, MHA, Certified Nutritionist (Expert in fertility diet and counselling)Fertility    coach on a mission to help women get pregnant.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,17,zero_analyst,https://topmate.io/zero_analyst,"'zero_analyst',",69,210105,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_27c18789-11a6-4789-85e8-3427de925760.jpeg,Najir,"Senior Analyst ADNOC Group, UAE | Certified Power BI Developer | Mentor | SQL, Python, Tableau Expert | Power BI | AWS | Data Modeling | Advanced Excel | ETL",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,18,frontendmaster,https://topmate.io/frontendmaster,"'frontendmaster',",64,125579,https://static.topmate.io/5pjcGuHyVonXf1nxctUqgr.png,Frontend Master,Frontend Master: Empowering Students and Professionals to Secure Their Dream Jobs in Frontend Development#javascript #reactjs #webdevelopment #frontenddevelopment #typescript,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,19,mehreen_jan,https://topmate.io/mehreen_jan,"'mehreen_jan',",57,349815,https://static.topmate.io/eXafFbXUk9uXjwqn5gHLeU.JPG,Mehreen,"Founder of Isbandh | Helping build authentic, purpose-driven brands rooted in storytelling and strategy. Let’s turn your vision into a thriving reality!",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,20,gutregeneration,https://topmate.io/gutregeneration,"'gutregeneration',",54,1568409,https://static.topmate.io/pRKUisP9i15MiidQ2MSaGz.jpg,Aftab,Helping people improve their gut health,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,21,fintaxplanner,https://topmate.io/fintaxplanner,"'fintaxplanner',",51,1501038,https://static.topmate.io/kNrj743dteS4YZaL9qu6LE.PNG,Abdul,"Helping individuals and businesses with Income Tax, GST, Accounting, and Financial Planning. Book a 1:1 consultation to get clear, practical, and customized solutions for your tax and finance queries.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,22,vinayak_kadam,https://topmate.io/vinayak_kadam,"'vinayak_kadam',",49,348016,https://topmate-staging.s3.amazonaws.com/oDM1zBbyy3tLp6VPdqWgS2.jpg,Vinayak,"Microsoft Certified 8X 🏅 Trainer worked on Power BI, SQL, Azure, Qliksense End to End. Professional Corporate Trainer, Content creator, delivered Online Trainings and placed 1000 Students in Big MNCs.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,23,gurpreet_kaur_jaggi,https://topmate.io/gurpreet_kaur_jaggi,"'gurpreet_kaur_jaggi',",49,44827,https://static.topmate.io/ebiJwYzFn5KeGFtsMd4SqJ.jpg,Gurpreet Kaur,"@GurpreetinGermany - Unlocking Global HR Insights and Beyond! Meet Gurpreet Kaur Jaggi, an esteemed HR professional in Germany, with recruitment expertise across the US, UK, EU, & India.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,24,narender_singh20,https://topmate.io/narender_singh20,"'narender_singh20',",48,1631818,,Lt Col Narender,"🎖️ Veteran with 15+ yrs across Infantry, NSG & Logistics — lived the life, led the men, and ready to share it all. 🇮🇳",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,25,tirth_patel14,https://topmate.io/tirth_patel14,"'tirth_patel14',",42,819246,https://topmate-staging.s3.amazonaws.com/sXbtFB9azHyMKGkNco4B7M.jpg,Tirth,founder @Neno Technology| Founder @Agentic Bharat | AI Researcher Contributor (Instagram 100k+ Family)Ex-L&T Technology Services | Consulting | President – Tech Club | Public Speaker | Building with AI Automation & Agentic AI |,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Digital Products Sold '25,1,greatstack,https://topmate.io/greatstack,"'greatstack',",14532,179456,https://topmate-staging.s3.ap-south-1.amazonaws.com/beCDTUkJdRgHCR2iz15nEZ.png,Avinash,"I like to teach aspiring web developers at ""GreatStack"" how to code and get their dream job.",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,2,dataengineering,https://topmate.io/dataengineering,"'dataengineering',",12468,92292,https://static.topmate.io/qsbZkmuK39pi1XoKD2VF36.JPG,Gowtham,Data Engineer | PayPal | YouTuber 290K | Talks Facts Only,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,3,codtech_it_solutions,https://topmate.io/codtech_it_solutions,"'codtech_it_solutions',",8310,314224,https://static.topmate.io/odFwGNzHETa9MosE4BYiDC.jpeg,CODTECH,Improving Tech Skills 24/7,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,4,shubham_wadekar,https://topmate.io/shubham_wadekar,"'shubham_wadekar',",7444,192597,https://static.topmate.io/pGbDwovAjJJLnk26TPz6D4.jpg,Shubham,"Hi, I am Shubham Wadekar. I guide people aspiring for Data Engineer roles.",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,5,code_bashers,https://topmate.io/code_bashers,"'code_bashers',",5535,4308,https://static.topmate.io/f8JWKvMnBNyjtQ59gxLhVn.png,Code,"Guys if u face Any Problem in booking slot , u can mail us at bashers.code@gmail.com or write a query using below service.",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,6,ayushi_mishra,https://topmate.io/ayushi_mishra,"'ayushi_mishra',",5302,33373,https://static.topmate.io/rgkfvvHkqFZFufW3SpzbeZ.png,Ayushi,4+ Years Experienced Data Scientist | Provide Guidance for Data Science | Data Analysis | Mentor | YouTuber,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,7,glowandgain,https://topmate.io/glowandgain,"'glowandgain',",5263,363033,https://static.topmate.io/6S7ZbEwcKscc4chyBbPTCJ.jpg,Glow & Gain,Glow like never before!,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,8,careerwithankita,https://topmate.io/careerwithankita,"'careerwithankita',",4917,114514,https://static.topmate.io/xhawk2FdFNpAxcSf3XzaZJ.JPG,Ankita,"9+ Years of Industry Experience | Top Mentor | Flipkart, Tata Steel, MPL, Capgemini | 255k+ Instagram",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,9,rajat_gajbhiye,https://topmate.io/rajat_gajbhiye,"'rajat_gajbhiye',",4755,222126,https://static.topmate.io/2FQtVnnjF6Vscc5APBwbbv.jpg,Rajat,Software Development Engineer | Interview coach helping people to crack top companies (SDE roles).,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,10,rahulbansaledits,https://topmate.io/rahulbansaledits,"'rahulbansaledits',",4389,7143,https://static.topmate.io/eErJVeQqZ9iuhXGhpWHjdj.PNG,Rahul,VN Reels Template Expert (300K+ Instagram Followers),https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,11,thisis_alaska,https://topmate.io/thisis_alaska,"'thisis_alaska',",4241,316534,https://static.topmate.io/fJpa4r45eN2EHHsNZxoZmG.jpg,Nandini,Delhi University Gold Medalist | Founder & CEO at The Invincible Academy | Founder at Aparajita Foundation | Career Coach & CUET Mentor | Content Creator YT & IG  : 500k+,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,12,codinglyf,https://topmate.io/codinglyf,"'codinglyf',",4006,888721,https://static.topmate.io/dbeCePpadpnyjTUTEbE8g9.jpg,Coding,Full-Stack Developer| Java Spring | JavaScript & React |,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,13,primecoding19,https://topmate.io/primecoding19,"'primecoding19',",3763,329333,https://topmate-staging.s3.amazonaws.com/fbjcSdLBa76T3rYXhCEbcu.png,Aditya,"Hi, I’m Aditya Mishra, a Global Hackathon Winner, Founder of Prime Coding (98% MNC placement rate), and YouTuber with 55k+ subs. I mentor students to excel in coding, placements, and hackathons. Let’s turn your challenges into success! 🚀",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,14,genzcareer,https://topmate.io/genzcareer,"'genzcareer',",3739,231684,https://static.topmate.io/29wpLPr9DLcPJ7j39rJUBd.jpg,GenZ,"I'm a Senior Software Developer with extensive experience in one of the leading multinational corporations. Over the years, I've had the unique opportunity to conduct over 100 interviews, giving me a deep understanding of what it takes to s",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,15,tekno_uf,https://topmate.io/tekno_uf,"'tekno_uf',",3681,735420,https://static.topmate.io/qyHjQ18DALrWrE2PCxRKDH.png,Tekno,"Hi, I’m UBK ANNA, Owner of Tekno UF YT Channel, where I deliver quality, reliability, and game-changing solutions for your Placement. With 3 years of hands-on expertise, I know what works and how to get you the best resources for success.",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,16,ajay_kadiyala,https://topmate.io/ajay_kadiyala,"'ajay_kadiyala',",3600,17047,https://static.topmate.io/95EcRJVWcN21fV2Vb22Wzf.jfif,kadiyala,Hey There! This is Ajay Kadiyala. I help people to crack top Product based Companies.,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,17,crack_off_campus,https://topmate.io/crack_off_campus,"'crack_off_campus',",3114,364692,https://static.topmate.io/f7EXFnRGZ5ZkWgumMweSrp.jpg,Crack,"""We share daily jobs and internships posting to help you find your ideal oppopportunity.""",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,18,aman_vijay,https://topmate.io/aman_vijay,"'aman_vijay',",3082,11663,https://static.topmate.io/psEmjQPgrjjmBfWrXes4c1.png,Aman,VP Growth @Topmate.io,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,19,bhavesh_arora,https://topmate.io/bhavesh_arora,"'bhavesh_arora',",3019,332589,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_8fd2f86b-98b7-4c5c-a39f-a7285bb7324f.jpeg,Bhavesh,Helped 500+ Job Seekers to land their Jobs | Data Scientist | American Express,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,20,ashok_aggarwal,https://topmate.io/ashok_aggarwal,"'ashok_aggarwal',",3005,107005,https://static.topmate.io/sGL6XrQiR5xDTEPGXg6oSN.jpeg,Ashok,"429k+ @ Instagram | 10k @ Youtube | Prev. Founder's Office @ Unstop | Invest India (Govt of India) | Guest @ LSR, SRCC, Miranda House | Incisiv, New York (Research Intern)| Not a mentor!",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,21,abilesh,https://topmate.io/abilesh,"'abilesh',",2880,36714,https://topmate-staging.s3.ap-south-1.amazonaws.com/nkKFnaskbbZhMCDhDEzKWC.png,Abilesh,"Digital Marketing 𝐂𝐎𝐀𝐂𝐇 🔥𝑬𝒎𝒑𝒐𝒘𝒆𝒓𝒊𝒏𝒈 𝑺𝒎𝒂𝒍𝒍 𝑩𝒖𝒔𝒊𝒏𝒆𝒔𝒔𝒆𝒔 𝒇𝒐𝒓 💥𝑬𝒙𝒑𝒍𝒐𝒔𝒊𝒗𝒆 𝑮𝒓𝒐𝒘𝒕𝒉 📈 Speaks about Digital Marketing, Social Media Marketing, Content Marketing, Personal Branding",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,22,tanmay_goel,https://topmate.io/tanmay_goel,"'tanmay_goel',",2836,3953,https://static.topmate.io/wYK1p1qfQBchCCuuDkds7u.png,Tanmay,Software Engineer at Qualcomm | Ex - National Instruments | From tier-3 college,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,23,sai_krishna_nangunuri,https://topmate.io/sai_krishna_nangunuri,"'sai_krishna_nangunuri',",2765,189650,https://static.topmate.io/dpniipMxZU2BfNdweW4KjE.jpeg,Sai Krishna,Lead Engineer @ Inspire Brands | Reactjs | Javascript | Html5 | Css | Bootstrap | Angular | Vuejs | Redux | Frontend | Git | Nodejs | Dotnet | Nextjs,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,24,testingsociety,https://topmate.io/testingsociety,"'testingsociety',",2743,30878,https://topmate-staging.s3.amazonaws.com/8Rro6gXvAL8iwPDeEu5z9p.png,Testing,🧰 Automation • Manual Testing▶️ Jobs & Interview Materials🗂 Java • Python,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Digital Products Sold '25,25,thenawazshaikh,https://topmate.io/thenawazshaikh,"'thenawazshaikh',",2728,650730,https://static.topmate.io/tb1fKMxiho82YA9Q8bWeKK.png,nawaz,"I will help you build the most viral personal brand, where 7 figure income flows while you sleep.1 Million Followers | Personal Brand Expert | Content Strategist | Meta Verified Partner | Ai Automation expert | Instagram Growth Coach",https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products,https://awards.topmate.io/digital-products
Most Views ' 25,1,greatstack,https://topmate.io/greatstack,"'greatstack',",440033,179456,https://topmate-staging.s3.ap-south-1.amazonaws.com/beCDTUkJdRgHCR2iz15nEZ.png,Avinash,"I like to teach aspiring web developers at ""GreatStack"" how to code and get their dream job.",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,2,shubham_wadekar,https://topmate.io/shubham_wadekar,"'shubham_wadekar',",380891,192597,https://static.topmate.io/pGbDwovAjJJLnk26TPz6D4.jpg,Shubham,"Hi, I am Shubham Wadekar. I guide people aspiring for Data Engineer roles.",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,3,thisis_alaska,https://topmate.io/thisis_alaska,"'thisis_alaska',",316859,316534,https://static.topmate.io/fJpa4r45eN2EHHsNZxoZmG.jpg,Nandini,Delhi University Gold Medalist | Founder & CEO at The Invincible Academy | Founder at Aparajita Foundation | Career Coach & CUET Mentor | Content Creator YT & IG  : 500k+,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,4,ashok_aggarwal,https://topmate.io/ashok_aggarwal,"'ashok_aggarwal',",261978,107005,https://static.topmate.io/sGL6XrQiR5xDTEPGXg6oSN.jpeg,Ashok,"429k+ @ Instagram | 10k @ Youtube | Prev. Founder's Office @ Unstop | Invest India (Govt of India) | Guest @ LSR, SRCC, Miranda House | Incisiv, New York (Research Intern)| Not a mentor!",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,5,ayushi_mishra,https://topmate.io/ayushi_mishra,"'ayushi_mishra',",219331,33373,https://static.topmate.io/rgkfvvHkqFZFufW3SpzbeZ.png,Ayushi,4+ Years Experienced Data Scientist | Provide Guidance for Data Science | Data Analysis | Mentor | YouTuber,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,6,data_tutorials,https://topmate.io/data_tutorials,"'data_tutorials',",203330,117264,https://static.topmate.io/4pdJG9rDGfYrNSdiPXYQU9.png,Swapnjeet,"Lead Data AnalystExperience in field of Data and expertise on tools like Power BI, Tableau, SQL, Excel, Advanced Excel, Azure, Fabric, Power Apps, AWS, Python, SSIS, Snowflake, Data warehouse, etc.",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,7,sdejobsandinternships,https://topmate.io/sdejobsandinternships,"'sdejobsandinternships',",184045,274282,https://static.topmate.io/6aK1FByyykUPSUfXmSorab.jpg,SDE,We are offering referral opportunities for internships and full-time jobs. We hope this helps you in building your corporate journey.,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,8,gakshay,https://topmate.io/gakshay,"'gakshay',",160377,271153,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_0a16cd50-ca54-47fa-8b09-b7251de781c0.jpeg,Akshay,Principal Software Engineer at OCI | Ex Microsoft | JavaScript | React | Node,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,9,renuka_r_singh,https://topmate.io/renuka_r_singh,"'renuka_r_singh',",154762,259136,https://static.topmate.io/uedrxfTKz621JUjmGHC8Rw.jpeg,Renuka,Health coach & Nutritionist,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,10,ketan_goel_analytics_expert,https://topmate.io/ketan_goel_analytics_expert,"'ketan_goel_analytics_expert',",130524,36947,https://static.topmate.io/ihahp5zRNcCzAnUWJiX2Nm.jpeg,Ketan,"Analytics Lead @Meesho | Linkedin 170k+ Followers,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Whatsapp Job Updates  Community 100k+ Members,https://awards.topmate.io/whatsapp-job-updates-community-100k-members,https://awards.topmate.io/whatsapp-job-updates-community-100k-members,https://awards.topmate.io/whatsapp-job-updates-community-100k-members
6+ Years Analytics Experience,https://awards.topmate.io/6-years-analytics-experience,https://awards.topmate.io/6-years-analytics-experience,https://awards.topmate.io/6-years-analytics-experience
Interviewed 300+ profiles for Analytics roles,https://awards.topmate.io/interviewed-300-profiles-for-analytics-roles,https://awards.topmate.io/interviewed-300-profiles-for-analytics-roles,https://awards.topmate.io/interviewed-300-profiles-for-analytics-roles
Career Transition Mentor,https://awards.topmate.io/career-transition-mentor,https://awards.topmate.io/career-transition-mentor,https://awards.topmate.io/career-transition-mentor
Instagram username: _goel_ketan",https://awards.topmate.io/instagram-username-goelketan,https://awards.topmate.io/instagram-username-goelketanhttps-awardstopmateio-instagram-username-goelketan,https://awards.topmate.io/instagram-username-goelketanhttps-awardstopmateio-instagram-username-goelketanhttps-awardstopmateio-instagram-username-goelketanhttps-awardstopmateio-instagram-username-goelketan
Most Views ' 25,11,bhavesh_arora,https://topmate.io/bhavesh_arora,"'bhavesh_arora',",122486,332589,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_8fd2f86b-98b7-4c5c-a39f-a7285bb7324f.jpeg,Bhavesh,Helped 500+ Job Seekers to land their Jobs | Data Scientist | American Express,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,12,ajay_shenoy,https://topmate.io/ajay_shenoy,"'ajay_shenoy',",116707,61820,https://static.topmate.io/7Jn6xiUrQsncihaSqFGp6J.png,Ajay,14+ yrs in AI/ML: Industry + IISc PhD | Harman | Target | NITK,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,13,genzcareer,https://topmate.io/genzcareer,"'genzcareer',",113656,231684,https://static.topmate.io/29wpLPr9DLcPJ7j39rJUBd.jpg,GenZ,"I'm a Senior Software Developer with extensive experience in one of the leading multinational corporations. Over the years, I've had the unique opportunity to conduct over 100 interviews, giving me a deep understanding of what it takes to s",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,14,dataengineering,https://topmate.io/dataengineering,"'dataengineering',",112455,92292,https://static.topmate.io/qsbZkmuK39pi1XoKD2VF36.JPG,Gowtham,Data Engineer | PayPal | YouTuber 290K | Talks Facts Only,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,15,nagashruthi_k,https://topmate.io/nagashruthi_k,"'nagashruthi_k',",105781,613795,https://topmate-staging.s3.amazonaws.com/4tp92NvpwxJR6KW8ZdkyCe.jpeg,Nagashruthi,Travel Enthusiast and a planner,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,16,qabytopmate,https://topmate.io/qabytopmate,"'qabytopmate',",105605,13586,https://static.topmate.io/teYrUZmVeLZhSYL1D2LkXb.jpeg,Topmate,Quality engineer,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,17,primecoding19,https://topmate.io/primecoding19,"'primecoding19',",99125,329333,https://topmate-staging.s3.amazonaws.com/fbjcSdLBa76T3rYXhCEbcu.png,Aditya,"Hi, I’m Aditya Mishra, a Global Hackathon Winner, Founder of Prime Coding (98% MNC placement rate), and YouTuber with 55k+ subs. I mentor students to excel in coding, placements, and hackathons. Let’s turn your challenges into success! 🚀",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,18,mazher_khan,https://topmate.io/mazher_khan,"'mazher_khan',",99119,105315,https://topmate-staging.s3.amazonaws.com/9NQoYHEJu9apWSS5kdpZmK.png,MAZHER,"Senior Data Analyst - 6 Years | Instagram - 160K+ |  IIT (DR-2) | Retail, E-commerce & Healthcare | Built a 200K+ Data Community (160K+ - Instagram) | SQL, Tableau, Python | Helped 55K+ Data Enthusiasts with Free Resources",https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,19,ajay_kadiyala,https://topmate.io/ajay_kadiyala,"'ajay_kadiyala',",94074,17047,https://static.topmate.io/95EcRJVWcN21fV2Vb22Wzf.jfif,kadiyala,Hey There! This is Ajay Kadiyala. I help people to crack top Product based Companies.,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,20,aakash_yadav17,https://topmate.io/aakash_yadav17,"'aakash_yadav17',",87742,613723,https://topmate-staging.s3.amazonaws.com/x5BtFQ9rXkMZjgJMtBHDRB.jfif,Aakash,Senior Cybersecurity Professional,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,21,harry_singh12,https://topmate.io/harry_singh12,"'harry_singh12',",84721,231234,https://static.topmate.io/uoEhpSSs52TqJb262PToCT.jpeg,Harry,Professional Visa Consultation,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,22,aishwarya_srinivasan,https://topmate.io/aishwarya_srinivasan,"'aishwarya_srinivasan',",84029,20851,https://static.topmate.io/7pXWU8fGN1xd6WzMQFDt9Y.avif,Aishwarya,Data Science| Personal Brand | LinkedIn Influencer | Startup Advisor| Content Creator | First Human at bunchpot.xyz,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,23,sanjay_kumar50,https://topmate.io/sanjay_kumar50,"'sanjay_kumar50',",81497,546722,https://topmate-staging.s3.amazonaws.com/b27HKs4Y3ohGuXrEuMs6Mt.JPG,Sanjay,Software Engineer with 12+ experience,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,24,atul_gupta14,https://topmate.io/atul_gupta14,"'atul_gupta14',",72393,613482,https://topmate-staging.s3.amazonaws.com/eMH1Xix9YfWhrE7WZvuXo9.jpg,Atul,Banking and Insurance specialist,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
Most Views ' 25,25,manglam_sen,https://topmate.io/manglam_sen,"'manglam_sen',",71422,335437,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_996150a6-2fd8-459a-b161-7cfef0710e9a.jpeg,manglam,IT Solution Expert @ Siemens | Java |  SQL | 4* @HackerRank | Co-Founder @Kn Academy | Salesforce Certified,https://awards.topmate.io/views,https://awards.topmate.io/views,https://awards.topmate.io/views
